File,Class
1_1154.mat,0.139821
1_1155.mat,0.810854
1_1156.mat,0.252860
1_1157.mat,0.024386
1_1158.mat,0.530724
1_1159.mat,0.934855
1_1160.mat,0.404752
1_1161.mat,0.717811
1_1162.mat,0.481323
1_1163.mat,0.441176
1_1164.mat,0.942361
1_1165.mat,0.578778
1_1166.mat,0.783610
1_1167.mat,0.714807
1_1168.mat,0.142166
1_1169.mat,0.692919
1_1170.mat,0.127768
1_1171.mat,0.640904
1_1172.mat,0.497508
1_1173.mat,0.063973
1_1174.mat,0.523537
1_1175.mat,0.314540
1_1176.mat,0.854892
1_1177.mat,0.009015
1_1178.mat,0.202585
1_1179.mat,0.880604
1_1180.mat,0.317690
1_1181.mat,0.343964
1_1182.mat,0.800077
1_1183.mat,0.571084
1_1184.mat,0.813238
1_1185.mat,0.086180
1_1186.mat,0.192137
1_1187.mat,0.629502
1_1188.mat,0.063863
1_1189.mat,0.742962
1_1190.mat,0.798444
1_1191.mat,0.160595
1_1192.mat,0.737931
1_1193.mat,0.757040
1_1194.mat,0.881311
1_1195.mat,0.429242
1_1196.mat,0.187483
1_1197.mat,0.303032
1_1198.mat,0.320757
1_1199.mat,0.442007
1_1200.mat,0.938827
1_1201.mat,0.286904
1_1202.mat,0.244599
1_1203.mat,0.920854
1_1204.mat,0.926217
1_1205.mat,0.309941
1_1206.mat,0.076475
1_1207.mat,0.780878
1_1208.mat,0.130745
1_1209.mat,0.461482
1_1210.mat,0.605002
1_1211.mat,0.127021
1_1212.mat,0.599044
1_1213.mat,0.132126
1_1214.mat,0.115337
1_1215.mat,0.441073
1_1216.mat,0.271099
1_1217.mat,0.944107
1_1218.mat,0.516643
1_1219.mat,0.445292
1_1220.mat,0.469598
1_1221.mat,0.779443
1_1222.mat,0.168813
1_1223.mat,0.022451
1_1224.mat,0.708729
1_1225.mat,0.605150
1_1226.mat,0.413680
1_1227.mat,0.914770
1_1228.mat,0.477181
1_1229.mat,0.916222
1_1230.mat,0.927553
1_1231.mat,0.703651
1_1232.mat,0.694642
1_1233.mat,0.004594
1_1234.mat,0.540219
1_1235.mat,0.412970
1_1236.mat,0.628130
1_1237.mat,0.543536
1_1238.mat,0.215998
1_1239.mat,0.552105
1_1240.mat,0.004939
1_1241.mat,0.125084
1_1242.mat,0.775071
1_1243.mat,0.020386
1_1244.mat,0.142633
1_1245.mat,0.320411
1_1246.mat,0.904750
1_1247.mat,0.614156
1_1248.mat,0.015898
1_1249.mat,0.311394
1_1250.mat,0.275468
1_1251.mat,0.026710
1_1252.mat,0.830640
1_1253.mat,0.764278
1_1254.mat,0.721157
1_1255.mat,0.822717
1_1256.mat,0.764544
1_1257.mat,0.120567
1_1258.mat,0.384332
1_1259.mat,0.027923
1_1260.mat,0.006998
1_1261.mat,0.167784
1_1262.mat,0.150436
1_1263.mat,0.515494
1_1264.mat,0.418883
1_1265.mat,0.593813
1_1266.mat,0.276981
1_1267.mat,0.592827
1_1268.mat,0.585140
1_1269.mat,0.121590
1_1270.mat,0.032066
1_1271.mat,0.168168
1_1272.mat,0.524171
1_1273.mat,0.841369
1_1274.mat,0.306412
1_1275.mat,0.191161
1_1276.mat,0.065119
1_1277.mat,0.946010
1_1278.mat,0.244766
1_1279.mat,0.625404
1_1280.mat,0.241743
1_1281.mat,0.743413
1_1282.mat,0.156004
1_1283.mat,0.823172
1_1284.mat,0.093985
1_1285.mat,0.979798
1_1286.mat,0.653221
1_1287.mat,0.284114
1_1288.mat,0.867233
1_1289.mat,0.030140
1_1290.mat,0.896177
1_1291.mat,0.618875
1_1292.mat,0.720746
1_1293.mat,0.463850
1_1294.mat,0.758886
1_1295.mat,0.007142
1_1296.mat,0.193486
1_1297.mat,0.091452
1_1298.mat,0.167933
1_1299.mat,0.942248
1_1300.mat,0.660725
1_1301.mat,0.038490
1_1302.mat,0.148163
1_1303.mat,0.184764
1_1304.mat,0.645362
1_1305.mat,0.856553
1_1306.mat,0.853376
1_1307.mat,0.494038
1_1308.mat,0.780877
1_1309.mat,0.274654
1_1310.mat,0.990529
1_1311.mat,0.084449
1_1312.mat,0.329793
1_1313.mat,0.268299
1_1314.mat,0.215923
1_1315.mat,0.767022
1_1316.mat,0.365054
1_1317.mat,0.154017
1_1318.mat,0.165022
1_1319.mat,0.893364
1_1320.mat,0.517467
1_1321.mat,0.018373
1_1322.mat,0.419306
1_1323.mat,0.122085
1_1324.mat,0.951848
1_1325.mat,0.270180
1_1326.mat,0.893653
1_1327.mat,0.895192
1_1328.mat,0.775532
1_1329.mat,0.908821
1_1330.mat,0.959289
1_1331.mat,0.075253
1_1332.mat,0.285133
1_1333.mat,0.488117
1_1334.mat,0.970572
1_1335.mat,0.568113
1_1336.mat,0.273970
1_1337.mat,0.129083
1_1338.mat,0.155192
1_1339.mat,0.268812
1_1340.mat,0.395903
1_1341.mat,0.425246
1_1342.mat,0.614389
1_1343.mat,0.446805
1_1344.mat,0.012023
1_1345.mat,0.034271
1_1346.mat,0.398770
1_1347.mat,0.979450
1_1348.mat,0.542769
1_1349.mat,0.912387
1_1350.mat,0.290517
1_1351.mat,0.878974
1_1352.mat,0.779144
1_1353.mat,0.394412
1_1354.mat,0.882326
1_1355.mat,0.425668
1_1356.mat,0.466378
1_1357.mat,0.424931
1_1358.mat,0.455210
1_1359.mat,0.695425
1_1360.mat,0.733460
1_1361.mat,0.130018
1_1362.mat,0.496529
1_1363.mat,0.259658
1_1364.mat,0.591667
1_1365.mat,0.227618
1_1366.mat,0.955118
1_1367.mat,0.063010
1_1368.mat,0.183247
1_1369.mat,0.624242
1_1370.mat,0.137187
1_1371.mat,0.188933
1_1372.mat,0.956617
1_1373.mat,0.296613
1_1374.mat,0.237203
1_1375.mat,0.660158
1_1376.mat,0.004296
1_1377.mat,0.078168
1_1378.mat,0.309584
1_1379.mat,0.223971
1_1380.mat,0.700232
1_1381.mat,0.851815
1_1382.mat,0.559060
1_1383.mat,0.570332
1_1384.mat,0.530920
1_1385.mat,0.858886
1_1386.mat,0.446346
1_1387.mat,0.383381
1_1388.mat,0.595359
1_1389.mat,0.305040
1_1390.mat,0.371939
1_1391.mat,0.222155
1_1392.mat,0.643227
1_1393.mat,0.776656
1_1394.mat,0.430034
1_1395.mat,0.621062
1_1396.mat,0.279075
1_1397.mat,0.478048
1_1398.mat,0.314742
1_1399.mat,0.827170
1_1400.mat,0.068265
1_1401.mat,0.532137
1_1402.mat,0.743955
1_1403.mat,0.835734
1_1404.mat,0.720663
1_1405.mat,0.887623
1_1406.mat,0.162853
1_1407.mat,0.201240
1_1408.mat,0.881962
1_1409.mat,0.461959
1_1410.mat,0.724882
1_1411.mat,0.883553
1_1412.mat,0.798011
1_1413.mat,0.842972
1_1414.mat,0.538046
1_1415.mat,0.209589
1_1416.mat,0.530445
1_1417.mat,0.843302
1_1418.mat,0.215340
1_1419.mat,0.716726
1_1420.mat,0.471264
1_1421.mat,0.460504
1_1422.mat,0.942528
1_1423.mat,0.628343
1_1424.mat,0.806387
1_1425.mat,0.401540
1_1426.mat,0.321394
1_1427.mat,0.378806
1_1428.mat,0.718969
1_1429.mat,0.193064
1_1430.mat,0.120771
1_1431.mat,0.139920
1_1432.mat,0.947195
1_1433.mat,0.630943
1_1434.mat,0.438656
1_1435.mat,0.707762
1_1436.mat,0.529646
1_1437.mat,0.652427
1_1438.mat,0.778184
1_1439.mat,0.618018
1_1440.mat,0.485372
1_1441.mat,0.110150
1_1442.mat,0.916550
1_1443.mat,0.432619
1_1444.mat,0.426998
1_1445.mat,0.029286
1_1446.mat,0.510426
1_1447.mat,0.963703
1_1448.mat,0.275350
1_1449.mat,0.743411
1_1450.mat,0.769331
1_1451.mat,0.765719
1_1452.mat,0.540766
1_1453.mat,0.169318
1_1454.mat,0.930120
1_1455.mat,0.208209
1_1456.mat,0.019761
1_1457.mat,0.601611
1_1458.mat,0.607371
1_1459.mat,0.468855
1_1460.mat,0.723459
1_1461.mat,0.408111
1_1462.mat,0.597614
1_1463.mat,0.425710
1_1464.mat,0.121842
1_1465.mat,0.349953
1_1466.mat,0.546746
1_1467.mat,0.127099
1_1468.mat,0.081497
1_1469.mat,0.289457
1_1470.mat,0.457042
1_1471.mat,0.499215
1_1472.mat,0.058478
1_1473.mat,0.073606
1_1474.mat,0.337877
1_1475.mat,0.336071
1_1476.mat,0.984960
1_1477.mat,0.751664
1_1478.mat,0.646531
1_1479.mat,0.882865
1_1480.mat,0.376203
1_1481.mat,0.883762
1_1482.mat,0.245762
1_1483.mat,0.164003
1_1484.mat,0.658604
1_1485.mat,0.255618
1_1486.mat,0.157603
1_1487.mat,0.276606
1_1488.mat,0.298709
1_1489.mat,0.005904
1_1490.mat,0.670118
1_1491.mat,0.981666
1_1492.mat,0.256149
1_1493.mat,0.619173
1_1494.mat,0.971829
1_1495.mat,0.492171
1_1496.mat,0.301027
1_1497.mat,0.597097
1_1498.mat,0.543383
1_1499.mat,0.129771
1_1500.mat,0.258549
1_1501.mat,0.528712
1_1502.mat,0.813377
1_1503.mat,0.718534
1_1504.mat,0.500819
1_1505.mat,0.893981
1_1506.mat,0.950717
1_1507.mat,0.462355
1_1508.mat,0.287597
1_1509.mat,0.926367
1_1510.mat,0.877330
1_1511.mat,0.213238
1_1512.mat,0.114401
1_1513.mat,0.124316
1_1514.mat,0.574103
1_1515.mat,0.466372
1_1516.mat,0.374039
1_1517.mat,0.754615
1_1518.mat,0.455602
1_1519.mat,0.706028
1_1520.mat,0.820466
1_1521.mat,0.039848
1_1522.mat,0.966189
1_1523.mat,0.887968
1_1524.mat,0.638774
1_1525.mat,0.010954
1_1526.mat,0.977259
1_1527.mat,0.385528
1_1528.mat,0.399659
1_1529.mat,0.510288
1_1530.mat,0.958893
1_1531.mat,0.855401
1_1532.mat,0.476705
1_1533.mat,0.877816
1_1534.mat,0.389878
1_1535.mat,0.049163
1_1536.mat,0.307435
1_1537.mat,0.320210
1_1538.mat,0.461296
1_1539.mat,0.488134
1_1540.mat,0.367297
1_1541.mat,0.941439
1_1542.mat,0.268188
1_1543.mat,0.745396
1_1544.mat,0.909073
1_1545.mat,0.584553
1_1546.mat,0.906503
1_1547.mat,0.056683
1_1548.mat,0.556736
1_1549.mat,0.002961
1_1550.mat,0.407491
1_1551.mat,0.233446
1_1552.mat,0.535314
1_1553.mat,0.311606
1_1554.mat,0.708634
1_1555.mat,0.587061
1_1556.mat,0.239191
1_1557.mat,0.064059
1_1558.mat,0.003369
1_1559.mat,0.189073
1_1560.mat,0.616469
1_1561.mat,0.122776
1_1562.mat,0.133032
1_1563.mat,0.314181
1_1564.mat,0.087855
1_1565.mat,0.408793
1_1566.mat,0.282319
1_1567.mat,0.630590
1_1568.mat,0.219755
1_1569.mat,0.654254
1_1570.mat,0.094600
1_1571.mat,0.918360
1_1572.mat,0.558240
1_1573.mat,0.417641
1_1574.mat,0.110447
1_1575.mat,0.552744
1_1576.mat,0.111281
1_1577.mat,0.236022
1_1578.mat,0.138654
1_1579.mat,0.328240
1_1580.mat,0.928757
1_1581.mat,0.888317
1_1582.mat,0.790044
1_1583.mat,0.074470
1_1584.mat,0.419797
2_1.mat,1.000000
2_2.mat,0.021271
2_3.mat,0.017507
2_4.mat,1.000000
2_5.mat,1.000000
2_6.mat,1.000000
2_7.mat,1.000000
2_8.mat,1.000000
2_9.mat,0.000000
2_10.mat,1.000000
2_11.mat,1.000000
2_12.mat,1.000000
2_13.mat,0.114873
2_14.mat,0.152042
2_15.mat,0.025361
2_16.mat,1.000000
2_17.mat,1.000000
2_18.mat,0.021271
2_19.mat,1.000000
2_20.mat,0.131787
2_21.mat,0.656660
2_22.mat,0.299186
2_23.mat,0.479744
2_24.mat,1.000000
2_25.mat,0.371854
2_26.mat,1.000000
2_27.mat,0.479744
2_28.mat,1.000000
2_29.mat,0.656660
2_30.mat,1.000000
2_31.mat,1.000000
2_32.mat,0.479744
2_33.mat,1.000000
2_34.mat,1.000000
2_35.mat,1.000000
2_36.mat,1.000000
2_37.mat,1.000000
2_38.mat,0.045998
2_39.mat,1.000000
2_40.mat,0.246914
2_41.mat,0.029821
2_42.mat,0.246914
2_43.mat,0.114873
2_44.mat,1.000000
2_45.mat,0.656660
2_46.mat,1.000000
2_47.mat,0.299186
2_48.mat,0.077549
2_49.mat,1.000000
2_50.mat,1.000000
2_51.mat,1.000000
2_52.mat,1.000000
2_53.mat,1.000000
2_54.mat,0.656660
2_55.mat,1.000000
2_56.mat,0.479744
2_57.mat,0.114873
2_58.mat,1.000000
2_59.mat,0.656660
2_60.mat,1.000000
2_61.mat,1.000000
2_62.mat,1.000000
2_63.mat,1.000000
2_64.mat,1.000000
2_65.mat,0.656660
2_66.mat,1.000000
2_67.mat,1.000000
2_68.mat,1.000000
2_69.mat,1.000000
2_70.mat,0.656660
2_71.mat,1.000000
2_72.mat,1.000000
2_73.mat,1.000000
2_74.mat,1.000000
2_75.mat,0.207506
2_76.mat,1.000000
2_77.mat,1.000000
2_78.mat,1.000000
2_79.mat,0.299186
2_80.mat,0.114873
2_81.mat,1.000000
2_82.mat,1.000000
2_83.mat,1.000000
2_84.mat,0.014031
2_85.mat,0.114873
2_86.mat,1.000000
2_87.mat,0.017507
2_88.mat,1.000000
2_89.mat,0.371854
2_90.mat,1.000000
2_91.mat,0.100536
2_92.mat,1.000000
2_93.mat,0.068194
2_94.mat,1.000000
2_95.mat,0.034703
2_96.mat,1.000000
2_97.mat,1.000000
2_98.mat,1.000000
2_99.mat,1.000000
2_100.mat,1.000000
2_101.mat,0.000000
2_102.mat,0.131787
2_103.mat,0.479744
2_104.mat,1.000000
2_105.mat,1.000000
2_106.mat,1.000000
2_107.mat,1.000000
2_108.mat,1.000000
2_109.mat,1.000000
2_110.mat,1.000000
2_111.mat,1.000000
2_112.mat,1.000000
2_113.mat,0.299186
2_114.mat,1.000000
2_115.mat,1.000000
2_116.mat,1.000000
2_117.mat,0.005034
2_118.mat,1.000000
2_119.mat,1.000000
2_120.mat,0.034703
2_121.mat,0.131787
2_122.mat,1.000000
2_123.mat,0.371854
2_124.mat,0.479744
2_125.mat,1.000000
2_126.mat,1.000000
2_127.mat,1.000000
2_128.mat,1.000000
2_129.mat,1.000000
2_130.mat,1.000000
2_131.mat,0.000000
2_132.mat,0.246914
2_133.mat,1.000000
2_134.mat,0.077549
2_135.mat,1.000000
2_136.mat,1.000000
2_137.mat,1.000000
2_138.mat,1.000000
2_139.mat,0.656660
2_140.mat,0.207506
2_141.mat,1.000000
2_142.mat,1.000000
2_143.mat,0.052580
2_144.mat,1.000000
2_145.mat,0.014031
2_146.mat,1.000000
2_147.mat,1.000000
2_148.mat,1.000000
2_149.mat,1.000000
2_150.mat,1.000000
2_151.mat,0.040070
2_152.mat,0.656660
2_153.mat,0.000000
2_154.mat,0.114873
2_155.mat,0.656660
2_156.mat,1.000000
2_157.mat,0.246914
2_158.mat,1.000000
2_159.mat,1.000000
2_160.mat,1.000000
2_161.mat,1.000000
2_162.mat,1.000000
2_163.mat,0.371854
2_164.mat,0.176735
2_165.mat,1.000000
2_166.mat,0.207506
2_167.mat,1.000000
2_168.mat,0.021271
2_169.mat,0.656660
2_170.mat,0.479744
2_171.mat,0.007820
2_172.mat,1.000000
2_173.mat,1.000000
2_174.mat,1.000000
2_175.mat,0.656660
2_176.mat,1.000000
2_177.mat,1.000000
2_178.mat,1.000000
2_179.mat,0.656660
2_180.mat,1.000000
2_181.mat,0.034703
2_182.mat,1.000000
2_183.mat,1.000000
2_184.mat,1.000000
2_185.mat,1.000000
2_186.mat,1.000000
2_187.mat,1.000000
2_188.mat,0.029821
2_189.mat,0.299186
2_190.mat,1.000000
2_191.mat,1.000000
2_192.mat,0.207506
2_193.mat,0.000000
2_194.mat,1.000000
2_195.mat,1.000000
2_196.mat,1.000000
2_197.mat,1.000000
2_198.mat,1.000000
2_199.mat,1.000000
2_200.mat,1.000000
2_201.mat,1.000000
2_202.mat,1.000000
2_203.mat,0.114873
2_204.mat,0.000000
2_205.mat,1.000000
2_206.mat,1.000000
2_207.mat,0.029821
2_208.mat,0.479744
2_209.mat,1.000000
2_210.mat,0.052580
2_211.mat,0.176735
2_212.mat,1.000000
2_213.mat,1.000000
2_214.mat,1.000000
2_215.mat,1.000000
2_216.mat,0.014031
2_217.mat,1.000000
2_218.mat,0.017507
2_219.mat,0.371854
2_220.mat,1.000000
2_221.mat,0.656660
2_222.mat,1.000000
2_223.mat,1.000000
2_224.mat,1.000000
2_225.mat,0.088229
2_226.mat,1.000000
2_227.mat,1.000000
2_228.mat,0.479744
2_229.mat,1.000000
2_230.mat,1.000000
2_231.mat,0.656660
2_232.mat,1.000000
2_233.mat,0.371854
2_234.mat,1.000000
2_235.mat,1.000000
2_236.mat,0.176735
2_237.mat,1.000000
2_238.mat,1.000000
2_239.mat,1.000000
2_240.mat,1.000000
2_241.mat,0.088229
2_242.mat,1.000000
2_243.mat,1.000000
2_244.mat,1.000000
2_245.mat,0.656660
2_246.mat,1.000000
2_247.mat,1.000000
2_248.mat,0.034703
2_249.mat,0.034703
2_250.mat,1.000000
2_251.mat,0.371854
2_252.mat,1.000000
2_253.mat,1.000000
2_254.mat,0.656660
2_255.mat,1.000000
2_256.mat,1.000000
2_257.mat,0.656660
2_258.mat,1.000000
2_259.mat,1.000000
2_260.mat,0.005034
2_261.mat,1.000000
2_262.mat,0.656660
2_263.mat,0.152042
2_264.mat,1.000000
2_265.mat,0.152042
2_266.mat,1.000000
2_267.mat,1.000000
2_268.mat,1.000000
2_269.mat,1.000000
2_270.mat,1.000000
2_271.mat,0.034703
2_272.mat,1.000000
2_273.mat,0.207506
2_274.mat,0.246914
2_275.mat,1.000000
2_276.mat,0.656660
2_277.mat,1.000000
2_278.mat,1.000000
2_279.mat,0.371854
2_280.mat,1.000000
2_281.mat,1.000000
2_282.mat,1.000000
2_283.mat,0.000000
2_284.mat,1.000000
2_285.mat,1.000000
2_286.mat,0.002434
2_287.mat,1.000000
2_288.mat,1.000000
2_289.mat,1.000000
2_290.mat,1.000000
2_291.mat,1.000000
2_292.mat,1.000000
2_293.mat,1.000000
2_294.mat,0.131787
2_295.mat,1.000000
2_296.mat,0.152042
2_297.mat,0.299186
2_298.mat,1.000000
2_299.mat,1.000000
2_300.mat,0.034703
2_301.mat,0.176735
2_302.mat,1.000000
2_303.mat,1.000000
2_304.mat,0.052580
2_305.mat,0.131787
2_306.mat,0.088229
2_307.mat,0.000000
2_308.mat,0.656660
2_309.mat,1.000000
2_310.mat,1.000000
2_311.mat,1.000000
2_312.mat,1.000000
2_313.mat,1.000000
2_314.mat,0.371854
2_315.mat,1.000000
2_316.mat,1.000000
2_317.mat,1.000000
2_318.mat,1.000000
2_319.mat,0.152042
2_320.mat,0.007820
2_321.mat,1.000000
2_322.mat,0.002434
2_323.mat,1.000000
2_324.mat,1.000000
2_325.mat,0.025361
2_326.mat,0.007820
2_327.mat,0.014031
2_328.mat,0.656660
2_329.mat,1.000000
2_330.mat,0.000000
2_331.mat,1.000000
2_332.mat,0.021271
2_333.mat,0.021271
2_334.mat,1.000000
2_335.mat,1.000000
2_336.mat,0.656660
2_337.mat,1.000000
2_338.mat,0.152042
2_339.mat,1.000000
2_340.mat,1.000000
2_341.mat,0.479744
2_342.mat,1.000000
2_343.mat,0.114873
2_344.mat,1.000000
2_345.mat,0.656660
2_346.mat,0.656660
2_347.mat,0.052580
2_348.mat,0.077549
2_349.mat,0.000000
2_350.mat,1.000000
2_351.mat,1.000000
2_352.mat,1.000000
2_353.mat,0.176735
2_354.mat,0.014031
2_355.mat,0.045998
2_356.mat,0.479744
2_357.mat,0.152042
2_358.mat,1.000000
2_359.mat,1.000000
2_360.mat,0.371854
2_361.mat,1.000000
2_362.mat,0.299186
2_363.mat,1.000000
2_364.mat,0.005034
2_365.mat,1.000000
2_366.mat,0.479744
2_367.mat,0.000000
2_368.mat,1.000000
2_369.mat,0.000000
2_370.mat,1.000000
2_371.mat,0.017507
2_372.mat,0.114873
2_373.mat,1.000000
2_374.mat,0.656660
2_375.mat,0.045998
2_376.mat,1.000000
2_377.mat,0.246914
2_378.mat,1.000000
2_379.mat,1.000000
2_380.mat,1.000000
2_381.mat,0.656660
2_382.mat,0.114873
2_383.mat,0.000000
2_384.mat,0.025361
2_385.mat,0.007820
2_386.mat,0.077549
2_387.mat,1.000000
2_388.mat,0.068194
2_389.mat,1.000000
2_390.mat,0.052580
2_391.mat,1.000000
2_392.mat,0.656660
2_393.mat,1.000000
2_394.mat,0.029821
2_395.mat,1.000000
2_396.mat,1.000000
2_397.mat,0.479744
2_398.mat,0.068194
2_399.mat,1.000000
2_400.mat,0.034703
2_401.mat,0.656660
2_402.mat,1.000000
2_403.mat,1.000000
2_404.mat,1.000000
2_405.mat,1.000000
2_406.mat,1.000000
2_407.mat,1.000000
2_408.mat,1.000000
2_409.mat,1.000000
2_410.mat,0.002434
2_411.mat,0.207506
2_412.mat,0.371854
2_413.mat,1.000000
2_414.mat,0.002434
2_415.mat,1.000000
2_416.mat,1.000000
2_417.mat,0.114873
2_418.mat,0.010811
2_419.mat,0.656660
2_420.mat,0.045998
2_421.mat,1.000000
2_422.mat,1.000000
2_423.mat,1.000000
2_424.mat,1.000000
2_425.mat,0.052580
2_426.mat,1.000000
2_427.mat,1.000000
2_428.mat,0.005034
2_429.mat,1.000000
2_430.mat,1.000000
2_431.mat,1.000000
2_432.mat,0.299186
2_433.mat,1.000000
2_434.mat,1.000000
2_435.mat,1.000000
2_436.mat,1.000000
2_437.mat,0.152042
2_438.mat,1.000000
2_439.mat,0.025361
2_440.mat,1.000000
2_441.mat,1.000000
2_442.mat,1.000000
2_443.mat,1.000000
2_444.mat,1.000000
2_445.mat,0.371854
2_446.mat,0.114873
2_447.mat,1.000000
2_448.mat,1.000000
2_449.mat,1.000000
2_450.mat,1.000000
2_451.mat,1.000000
2_452.mat,1.000000
2_453.mat,0.068194
2_454.mat,1.000000
2_455.mat,0.479744
2_456.mat,0.371854
2_457.mat,1.000000
2_458.mat,1.000000
2_459.mat,1.000000
2_460.mat,1.000000
2_461.mat,1.000000
2_462.mat,0.246914
2_463.mat,1.000000
2_464.mat,1.000000
2_465.mat,1.000000
2_466.mat,1.000000
2_467.mat,1.000000
2_468.mat,1.000000
2_469.mat,1.000000
2_470.mat,1.000000
2_471.mat,1.000000
2_472.mat,0.014031
2_473.mat,1.000000
2_474.mat,1.000000
2_475.mat,1.000000
2_476.mat,1.000000
2_477.mat,1.000000
2_478.mat,1.000000
2_479.mat,1.000000
2_480.mat,0.246914
2_481.mat,1.000000
2_482.mat,0.068194
2_483.mat,0.068194
2_484.mat,1.000000
2_485.mat,1.000000
2_486.mat,1.000000
2_487.mat,0.152042
2_488.mat,0.371854
2_489.mat,1.000000
2_490.mat,1.000000
2_491.mat,0.656660
2_492.mat,1.000000
2_493.mat,1.000000
2_494.mat,1.000000
2_495.mat,1.000000
2_496.mat,1.000000
2_497.mat,1.000000
2_498.mat,0.479744
2_499.mat,1.000000
2_500.mat,1.000000
2_501.mat,1.000000
2_502.mat,1.000000
2_503.mat,0.088229
2_504.mat,0.025361
2_505.mat,0.479744
2_506.mat,1.000000
2_507.mat,0.021271
2_508.mat,1.000000
2_509.mat,1.000000
2_510.mat,1.000000
2_511.mat,1.000000
2_512.mat,0.152042
2_513.mat,0.025361
2_514.mat,1.000000
2_515.mat,0.656660
2_516.mat,1.000000
2_517.mat,1.000000
2_518.mat,0.100536
2_519.mat,1.000000
2_520.mat,0.207506
2_521.mat,0.029821
2_522.mat,0.025361
2_523.mat,1.000000
2_524.mat,0.034703
2_525.mat,1.000000
2_526.mat,0.246914
2_527.mat,1.000000
2_528.mat,0.034703
2_529.mat,0.059932
2_530.mat,1.000000
2_531.mat,1.000000
2_532.mat,1.000000
2_533.mat,1.000000
2_534.mat,0.246914
2_535.mat,1.000000
2_536.mat,1.000000
2_537.mat,1.000000
2_538.mat,1.000000
2_539.mat,1.000000
2_540.mat,0.152042
2_541.mat,0.000000
2_542.mat,0.040070
2_543.mat,0.371854
2_544.mat,1.000000
2_545.mat,1.000000
2_546.mat,1.000000
2_547.mat,1.000000
2_548.mat,1.000000
2_549.mat,1.000000
2_550.mat,1.000000
2_551.mat,0.479744
2_552.mat,1.000000
2_553.mat,0.088229
2_554.mat,0.371854
2_555.mat,1.000000
2_556.mat,1.000000
2_557.mat,1.000000
2_558.mat,0.207506
2_559.mat,0.656660
2_560.mat,0.114873
2_561.mat,1.000000
2_562.mat,1.000000
2_563.mat,1.000000
2_564.mat,1.000000
2_565.mat,1.000000
2_566.mat,0.371854
2_567.mat,1.000000
2_568.mat,1.000000
2_569.mat,1.000000
2_570.mat,0.052580
2_571.mat,1.000000
2_572.mat,1.000000
2_573.mat,1.000000
2_574.mat,0.246914
2_575.mat,1.000000
2_576.mat,1.000000
2_577.mat,1.000000
2_578.mat,0.656660
2_579.mat,1.000000
2_580.mat,1.000000
2_581.mat,1.000000
2_582.mat,1.000000
2_583.mat,1.000000
2_584.mat,1.000000
2_585.mat,1.000000
2_586.mat,1.000000
2_587.mat,1.000000
2_588.mat,1.000000
2_589.mat,1.000000
2_590.mat,1.000000
2_591.mat,1.000000
2_592.mat,1.000000
2_593.mat,0.299186
2_594.mat,0.029821
2_595.mat,1.000000
2_596.mat,1.000000
2_597.mat,1.000000
2_598.mat,0.371854
2_599.mat,1.000000
2_600.mat,1.000000
2_601.mat,1.000000
2_602.mat,1.000000
2_603.mat,1.000000
2_604.mat,1.000000
2_605.mat,0.025361
2_606.mat,0.371854
2_607.mat,1.000000
2_608.mat,1.000000
2_609.mat,1.000000
2_610.mat,0.299186
2_611.mat,1.000000
2_612.mat,0.371854
2_613.mat,1.000000
2_614.mat,0.479744
2_615.mat,1.000000
2_616.mat,1.000000
2_617.mat,1.000000
2_618.mat,1.000000
2_619.mat,0.176735
2_620.mat,1.000000
2_621.mat,1.000000
2_622.mat,0.088229
2_623.mat,1.000000
2_624.mat,0.000000
2_625.mat,1.000000
2_626.mat,1.000000
2_627.mat,1.000000
2_628.mat,0.114873
2_629.mat,0.007820
2_630.mat,1.000000
2_631.mat,1.000000
2_632.mat,0.000000
2_633.mat,1.000000
2_634.mat,0.656660
2_635.mat,1.000000
2_636.mat,1.000000
2_637.mat,1.000000
2_638.mat,1.000000
2_639.mat,0.479744
2_640.mat,0.114873
2_641.mat,1.000000
2_642.mat,1.000000
2_643.mat,1.000000
2_644.mat,0.656660
2_645.mat,1.000000
2_646.mat,1.000000
2_647.mat,1.000000
2_648.mat,1.000000
2_649.mat,1.000000
2_650.mat,1.000000
2_651.mat,1.000000
2_652.mat,1.000000
2_653.mat,0.207506
2_654.mat,0.371854
2_655.mat,1.000000
2_656.mat,1.000000
2_657.mat,0.176735
2_658.mat,1.000000
2_659.mat,1.000000
2_660.mat,0.656660
2_661.mat,0.088229
2_662.mat,1.000000
2_663.mat,0.002434
2_664.mat,1.000000
2_665.mat,1.000000
2_666.mat,1.000000
2_667.mat,1.000000
2_668.mat,0.021271
2_669.mat,1.000000
2_670.mat,0.479744
2_671.mat,1.000000
2_672.mat,1.000000
2_673.mat,1.000000
2_674.mat,1.000000
2_675.mat,1.000000
2_676.mat,0.034703
2_677.mat,0.034703
2_678.mat,1.000000
2_679.mat,1.000000
2_680.mat,1.000000
2_681.mat,0.207506
2_682.mat,0.131787
2_683.mat,1.000000
2_684.mat,0.059932
2_685.mat,1.000000
2_686.mat,1.000000
2_687.mat,1.000000
2_688.mat,1.000000
2_689.mat,1.000000
2_690.mat,1.000000
2_691.mat,1.000000
2_692.mat,0.656660
2_693.mat,1.000000
2_694.mat,1.000000
2_695.mat,0.000000
2_696.mat,1.000000
2_697.mat,1.000000
2_698.mat,0.479744
2_699.mat,1.000000
