File,Class
1_579.mat,0.163671
1_58.mat,0.078490
1_580.mat,0.718401
1_581.mat,0.446265
1_582.mat,0.510119
1_583.mat,0.605144
1_584.mat,0.883071
1_585.mat,0.121916
1_586.mat,0.290255
1_587.mat,0.062342
1_588.mat,0.143533
1_589.mat,0.067965
1_59.mat,0.185087
1_590.mat,0.768677
1_591.mat,0.897677
1_592.mat,0.518272
1_593.mat,0.844632
1_594.mat,0.228757
1_595.mat,0.428373
1_596.mat,0.368291
1_597.mat,0.696048
1_598.mat,0.944381
1_599.mat,0.217886
1_6.mat,0.753004
1_60.mat,0.519839
1_600.mat,0.760075
1_601.mat,0.880870
1_602.mat,0.237478
1_603.mat,0.939694
1_604.mat,0.027152
1_605.mat,0.561514
1_606.mat,0.890452
1_607.mat,0.166991
1_608.mat,0.425243
1_609.mat,0.326896
1_61.mat,0.567591
1_610.mat,0.826987
1_611.mat,0.391682
1_612.mat,0.621351
1_613.mat,0.965152
1_614.mat,0.828471
1_615.mat,0.813402
1_616.mat,0.955095
1_617.mat,0.183120
1_618.mat,0.670428
1_619.mat,0.735596
1_62.mat,0.819551
1_620.mat,0.681018
1_621.mat,0.330059
1_622.mat,0.034692
1_623.mat,0.120189
1_624.mat,0.283713
1_625.mat,0.838236
1_626.mat,0.901353
1_627.mat,0.449947
1_628.mat,0.988536
1_629.mat,0.033789
1_63.mat,0.859450
1_630.mat,0.528557
1_631.mat,0.975459
1_632.mat,0.877222
1_633.mat,0.161335
1_634.mat,0.353375
1_635.mat,0.058007
1_636.mat,0.444116
1_637.mat,0.441094
1_638.mat,0.326701
1_639.mat,0.914398
1_64.mat,0.494556
1_640.mat,0.710237
1_641.mat,0.664641
1_642.mat,0.831781
1_643.mat,0.258035
1_644.mat,0.769241
1_645.mat,0.410567
1_646.mat,0.055657
1_647.mat,0.870649
1_648.mat,0.972300
1_649.mat,0.116976
1_65.mat,0.508313
1_650.mat,0.755566
1_651.mat,0.109987
1_652.mat,0.033864
1_653.mat,0.441098
1_654.mat,0.129784
1_655.mat,0.971602
1_656.mat,0.940153
1_657.mat,0.933120
1_658.mat,0.983758
1_659.mat,0.693036
1_66.mat,0.702475
1_660.mat,0.371312
1_661.mat,0.064106
1_662.mat,0.443452
1_663.mat,0.542987
1_664.mat,0.540162
1_665.mat,0.786284
1_666.mat,0.601409
1_667.mat,0.947014
1_668.mat,0.631218
1_669.mat,0.878837
1_67.mat,0.122686
1_670.mat,0.813548
1_671.mat,0.977604
1_672.mat,0.231243
1_673.mat,0.912736
1_674.mat,0.676368
1_675.mat,0.725066
1_676.mat,0.685790
1_677.mat,0.796719
1_678.mat,0.529627
1_679.mat,0.754639
1_68.mat,0.503554
1_680.mat,0.907040
1_681.mat,0.123610
1_682.mat,0.852225
1_683.mat,0.175046
1_684.mat,0.764166
1_685.mat,0.459332
1_686.mat,0.606064
1_687.mat,0.364040
1_688.mat,0.401945
1_689.mat,0.730075
1_69.mat,0.955128
1_690.mat,0.878799
1_691.mat,0.609732
1_692.mat,0.967766
1_693.mat,0.634138
1_694.mat,0.777265
1_695.mat,0.898504
1_696.mat,0.226566
1_697.mat,0.101267
1_698.mat,0.828259
1_699.mat,0.424470
1_7.mat,0.727096
1_70.mat,0.936748
1_700.mat,0.296532
1_701.mat,0.312200
1_702.mat,0.549696
1_703.mat,0.552582
1_704.mat,0.640400
1_705.mat,0.596649
1_706.mat,0.161175
1_707.mat,0.417908
1_708.mat,0.369055
1_709.mat,0.080265
1_71.mat,0.236308
1_710.mat,0.994340
1_711.mat,0.909304
1_712.mat,0.790787
1_713.mat,0.135146
1_714.mat,0.550339
1_715.mat,0.053838
1_716.mat,0.676553
1_717.mat,0.822281
1_718.mat,0.911402
1_719.mat,0.147205
1_72.mat,0.304862
1_720.mat,0.779872
1_721.mat,0.487228
1_722.mat,0.549174
1_723.mat,0.878217
1_724.mat,0.988291
1_725.mat,0.019152
1_726.mat,0.351324
1_727.mat,0.534647
1_728.mat,0.747818
1_729.mat,0.970013
1_73.mat,0.695143
1_730.mat,0.273268
1_731.mat,0.951138
1_732.mat,0.907671
1_733.mat,0.457425
1_734.mat,0.733171
1_735.mat,0.558240
1_736.mat,0.993894
1_737.mat,0.389300
1_738.mat,0.881683
1_739.mat,0.893270
1_74.mat,0.386000
1_740.mat,0.727551
1_741.mat,0.912650
1_742.mat,0.904127
1_743.mat,0.081452
1_744.mat,0.033342
1_745.mat,0.572409
1_746.mat,0.009290
1_747.mat,0.198328
1_748.mat,0.020680
1_749.mat,0.792271
1_75.mat,0.190829
1_750.mat,0.952083
1_751.mat,0.770226
1_752.mat,0.816574
1_753.mat,0.426050
1_754.mat,0.300218
1_755.mat,0.680290
1_756.mat,0.858516
1_757.mat,0.871793
1_758.mat,0.897062
1_759.mat,0.843587
1_76.mat,0.485151
1_760.mat,0.488541
1_761.mat,0.065334
1_762.mat,0.456981
1_763.mat,0.595555
1_764.mat,0.110083
1_765.mat,0.343784
1_766.mat,0.264065
1_767.mat,0.580180
1_768.mat,0.435391
1_769.mat,0.415100
1_77.mat,0.054213
1_770.mat,0.259696
1_771.mat,0.244178
1_772.mat,0.709095
1_773.mat,0.658851
1_774.mat,0.119181
1_775.mat,0.129219
1_776.mat,0.077969
1_777.mat,0.735240
1_778.mat,0.556150
1_779.mat,0.834371
1_78.mat,0.106124
1_780.mat,0.256561
1_781.mat,0.054124
1_782.mat,0.656554
1_783.mat,0.277437
1_784.mat,0.709130
1_785.mat,0.130296
1_786.mat,0.523997
1_787.mat,0.045890
1_788.mat,0.101306
1_789.mat,0.468935
1_79.mat,0.710646
1_790.mat,0.601346
1_791.mat,0.204917
1_792.mat,0.618787
1_793.mat,0.699150
1_794.mat,0.314829
1_795.mat,0.804789
1_796.mat,0.178022
1_797.mat,0.241306
1_798.mat,0.594730
1_799.mat,0.868233
1_8.mat,0.818668
1_80.mat,0.590084
1_800.mat,0.002288
1_801.mat,0.944532
1_802.mat,0.792477
1_803.mat,0.399328
1_804.mat,0.873449
1_805.mat,0.674396
1_806.mat,0.242366
1_807.mat,0.168445
1_808.mat,0.861125
1_809.mat,0.326641
1_81.mat,0.325152
1_810.mat,0.400173
1_811.mat,0.763506
1_812.mat,0.164068
1_813.mat,0.688290
1_814.mat,0.643317
1_815.mat,0.821354
1_816.mat,0.378547
1_817.mat,0.111901
1_818.mat,0.859483
1_819.mat,0.713183
1_82.mat,0.575010
1_820.mat,0.741138
1_821.mat,0.753671
1_822.mat,0.555088
1_823.mat,0.800912
1_824.mat,0.670346
1_825.mat,0.535107
1_826.mat,0.685926
1_827.mat,0.955184
1_828.mat,0.627752
1_829.mat,0.819132
1_83.mat,0.188965
1_830.mat,0.751475
1_831.mat,0.221580
1_832.mat,0.416450
1_833.mat,0.790874
1_834.mat,0.399962
1_835.mat,0.045109
1_836.mat,0.201045
1_837.mat,0.042863
1_838.mat,0.639163
1_839.mat,0.251759
1_84.mat,0.419884
1_840.mat,0.171836
1_841.mat,0.884456
1_842.mat,0.341014
1_843.mat,0.205124
1_844.mat,0.795387
1_845.mat,0.024470
1_846.mat,0.039780
1_847.mat,0.529819
1_848.mat,0.933367
1_849.mat,0.602215
1_85.mat,0.601177
1_850.mat,0.643866
1_851.mat,0.921931
1_852.mat,0.219257
1_853.mat,0.884904
1_854.mat,0.048822
1_855.mat,0.812040
1_856.mat,0.032592
1_857.mat,0.415042
1_858.mat,0.594667
1_859.mat,0.196795
1_86.mat,0.796091
1_860.mat,0.210988
1_861.mat,0.174414
1_862.mat,0.613842
1_863.mat,0.941056
1_864.mat,0.661565
1_865.mat,0.214898
1_866.mat,0.913590
1_867.mat,0.380197
1_868.mat,0.034982
1_869.mat,0.227345
1_87.mat,0.906887
1_870.mat,0.868988
1_871.mat,0.582469
1_872.mat,0.560786
1_873.mat,0.001089
1_874.mat,0.126862
1_875.mat,0.214641
1_876.mat,0.826820
1_877.mat,0.387614
1_878.mat,0.318075
1_879.mat,0.261779
1_88.mat,0.296524
1_880.mat,0.428178
1_881.mat,0.192406
1_882.mat,0.567478
1_883.mat,0.657666
1_884.mat,0.685579
1_885.mat,0.353740
1_886.mat,0.956791
1_887.mat,0.243739
1_888.mat,0.748272
1_889.mat,0.390228
1_89.mat,0.844757
1_890.mat,0.371984
1_891.mat,0.707606
1_892.mat,0.345655
1_893.mat,0.877158
1_894.mat,0.750528
1_895.mat,0.434425
1_896.mat,0.400661
1_897.mat,0.372938
1_898.mat,0.443250
1_899.mat,0.380307
1_9.mat,0.072712
1_90.mat,0.440281
1_900.mat,0.606527
1_901.mat,0.304784
1_902.mat,0.406644
1_903.mat,0.101012
1_904.mat,0.476880
1_905.mat,0.292410
1_906.mat,0.016283
1_907.mat,0.884416
1_908.mat,0.210311
1_909.mat,0.683644
1_91.mat,0.154390
1_910.mat,0.974316
1_911.mat,0.502662
1_912.mat,0.891408
1_913.mat,0.726491
1_914.mat,0.497180
1_915.mat,0.607214
1_916.mat,0.349289
1_917.mat,0.526215
1_918.mat,0.796915
1_919.mat,0.273676
1_92.mat,0.292684
1_920.mat,0.348152
1_921.mat,0.875973
1_922.mat,0.093319
1_923.mat,0.206680
1_924.mat,0.302759
1_925.mat,0.351522
1_926.mat,0.726748
1_927.mat,0.886325
1_928.mat,0.051926
1_929.mat,0.078559
1_93.mat,0.014486
1_930.mat,0.193340
1_931.mat,0.026289
1_932.mat,0.468766
1_933.mat,0.243383
1_934.mat,0.919917
1_935.mat,0.715834
1_936.mat,0.488646
1_937.mat,0.078074
1_938.mat,0.530066
1_939.mat,0.666050
1_94.mat,0.607713
1_940.mat,0.419551
1_941.mat,0.110798
1_942.mat,0.816614
1_943.mat,0.249305
1_944.mat,0.509178
1_945.mat,0.804133
1_946.mat,0.509830
1_947.mat,0.302700
1_948.mat,0.861927
1_949.mat,0.057394
1_95.mat,0.730757
1_950.mat,0.900880
1_951.mat,0.464043
1_952.mat,0.469364
1_953.mat,0.153814
1_954.mat,0.961795
1_955.mat,0.876255
1_956.mat,0.488629
1_957.mat,0.407077
1_958.mat,0.126576
1_959.mat,0.925425
1_96.mat,0.005581
1_960.mat,0.186388
1_961.mat,0.324061
1_962.mat,0.050187
1_963.mat,0.144537
1_964.mat,0.729369
1_965.mat,0.482280
1_966.mat,0.338065
1_967.mat,0.236767
1_968.mat,0.450863
1_969.mat,0.185451
1_97.mat,0.324255
1_970.mat,0.263971
1_971.mat,0.830077
1_972.mat,0.696360
1_973.mat,0.333537
1_974.mat,0.580232
1_975.mat,0.287838
1_976.mat,0.263971
1_977.mat,0.259901
1_978.mat,0.677080
1_979.mat,0.519827
1_98.mat,0.076754
1_980.mat,0.055845
1_981.mat,0.258728
1_982.mat,0.439927
1_983.mat,0.284289
1_984.mat,0.678768
1_985.mat,0.949580
1_986.mat,0.773955
1_987.mat,0.636139
1_988.mat,0.753581
1_989.mat,0.746817
1_99.mat,0.586031
1_990.mat,0.773056
1_991.mat,0.392488
1_992.mat,0.605290
1_993.mat,0.247433
1_994.mat,0.290202
1_995.mat,0.019333
1_996.mat,0.347310
1_997.mat,0.141796
1_998.mat,0.411535
1_999.mat,0.153068
2_1.mat,0.829009
2_10.mat,0.739200
2_100.mat,0.098870
2_1000.mat,0.820633
2_1001.mat,0.227112
2_1002.mat,0.106941
2_1003.mat,0.662776
2_1004.mat,0.954576
2_1005.mat,0.814564
2_1006.mat,0.623253
2_1007.mat,0.328269
2_1008.mat,0.277368
2_1009.mat,0.434377
2_101.mat,0.350296
2_1010.mat,0.877759
2_1011.mat,0.006154
2_1012.mat,0.696449
2_1013.mat,0.338063
2_1014.mat,0.304984
2_1015.mat,0.648101
2_1016.mat,0.921146
2_1017.mat,0.893074
2_1018.mat,0.997179
2_1019.mat,0.072884
2_102.mat,0.129619
2_1020.mat,0.981568
2_1021.mat,0.090242
2_1022.mat,0.686159
2_1023.mat,0.928965
2_1024.mat,0.141816
2_1025.mat,0.884416
2_1026.mat,0.019762
2_1027.mat,0.342686
2_1028.mat,0.238306
2_1029.mat,0.984564
2_103.mat,0.846598
2_1030.mat,0.794512
2_1031.mat,0.900278
2_1032.mat,0.780105
2_1033.mat,0.836511
2_1034.mat,0.321093
2_1035.mat,0.742746
2_1036.mat,0.664494
2_1037.mat,0.289184
2_1038.mat,0.337372
2_1039.mat,0.908637
2_104.mat,0.032251
2_1040.mat,0.696358
2_1041.mat,0.208770
2_1042.mat,0.824149
2_1043.mat,0.218232
2_1044.mat,0.099642
2_1045.mat,0.619506
2_1046.mat,0.103815
2_1047.mat,0.799062
2_1048.mat,0.902925
2_1049.mat,0.312513
2_105.mat,0.281589
2_1050.mat,0.006782
2_1051.mat,0.495872
2_1052.mat,0.988482
2_1053.mat,0.737941
2_1054.mat,0.310720
2_1055.mat,0.600408
2_1056.mat,0.781680
2_1057.mat,0.111533
2_1058.mat,0.579329
2_1059.mat,0.870371
2_106.mat,0.689776
2_1060.mat,0.242970
2_1061.mat,0.342722
2_1062.mat,0.545440
2_1063.mat,0.067573
2_1064.mat,0.410448
2_1065.mat,0.237511
2_1066.mat,0.488974
2_1067.mat,0.806067
2_1068.mat,0.377848
2_1069.mat,0.517978
2_107.mat,0.094598
2_1070.mat,0.909095
2_1071.mat,0.207631
2_1072.mat,0.382065
2_1073.mat,0.660280
2_1074.mat,0.758373
2_1075.mat,0.173069
2_1076.mat,0.517380
2_1077.mat,0.995338
2_1078.mat,0.707609
2_1079.mat,0.080567
2_108.mat,0.043308
2_1080.mat,0.491156
2_1081.mat,0.446596
2_1082.mat,0.486799
2_1083.mat,0.165891
2_1084.mat,0.360657
2_1085.mat,0.880722
2_1086.mat,0.744352
2_1087.mat,0.416771
2_1088.mat,0.907355
2_1089.mat,0.094307
2_109.mat,0.181326
2_1090.mat,0.946587
2_1091.mat,0.100849
2_1092.mat,0.388038
2_1093.mat,0.289225
2_1094.mat,0.073087
2_1095.mat,0.194608
2_1096.mat,0.417485
2_1097.mat,0.292927
2_1098.mat,0.702139
2_1099.mat,0.239713
2_11.mat,0.959483
2_110.mat,0.305462
2_1100.mat,0.154915
2_1101.mat,0.555508
2_1102.mat,0.790544
2_1103.mat,0.443872
2_1104.mat,0.995819
2_1105.mat,0.436587
2_1106.mat,0.304441
2_1107.mat,0.246510
2_1108.mat,0.960825
2_1109.mat,0.222881
2_111.mat,0.395609
2_1110.mat,0.224525
2_1111.mat,0.270025
2_1112.mat,0.418441
2_1113.mat,0.997736
2_1114.mat,0.911030
2_1115.mat,0.550427
2_1116.mat,0.596336
2_1117.mat,0.079145
2_1118.mat,0.576636
2_1119.mat,0.898172
2_112.mat,0.463311
2_1120.mat,0.398396
2_1121.mat,0.104461
2_1122.mat,0.652236
2_1123.mat,0.991700
2_1124.mat,0.678073
2_1125.mat,0.428478
2_1126.mat,0.654801
2_1127.mat,0.588746
2_1128.mat,0.745055
2_1129.mat,0.640870
2_113.mat,0.503676
2_1130.mat,0.938041
2_1131.mat,0.605344
2_1132.mat,0.638924
2_1133.mat,0.702657
2_1134.mat,0.860949
2_1135.mat,0.379662
2_1136.mat,0.712123
2_1137.mat,0.523520
2_1138.mat,0.363489
2_1139.mat,0.434676
2_114.mat,0.687598
2_1140.mat,0.226851
2_1141.mat,0.979004
2_1142.mat,0.975671
2_1143.mat,0.289514
2_1144.mat,0.338433
2_1145.mat,0.996445
2_1146.mat,0.788971
2_1147.mat,0.794922
2_1148.mat,0.632369
2_1149.mat,0.811451
2_115.mat,0.448093
2_1150.mat,0.830614
2_1151.mat,0.126663
2_1152.mat,0.513268
2_1153.mat,0.715931
2_1154.mat,0.248146
2_1155.mat,0.531900
2_1156.mat,0.382210
2_1157.mat,0.801761
2_1158.mat,0.670861
2_1159.mat,0.982859
2_116.mat,0.936821
2_1160.mat,0.576272
2_1161.mat,0.080186
2_1162.mat,0.413825
2_1163.mat,0.180845
2_1164.mat,0.995631
2_1165.mat,0.520386
2_1166.mat,0.885283
2_1167.mat,0.648252
2_1168.mat,0.466254
2_1169.mat,0.095281
2_117.mat,0.967821
2_1170.mat,0.620111
2_1171.mat,0.156003
2_1172.mat,0.398367
2_1173.mat,0.882505
2_1174.mat,0.539014
2_1175.mat,0.543676
2_1176.mat,0.442453
2_1177.mat,0.183745
2_1178.mat,0.249231
2_1179.mat,0.285112
2_118.mat,0.529510
2_1180.mat,0.559837
2_1181.mat,0.415146
2_1182.mat,0.905680
2_1183.mat,0.305143
2_1184.mat,0.649770
2_1185.mat,0.288782
2_1186.mat,0.255251
2_1187.mat,0.358183
2_1188.mat,0.805918
2_1189.mat,0.538927
2_119.mat,0.590064
2_1190.mat,0.231142
2_1191.mat,0.101946
2_1192.mat,0.644644
2_1193.mat,0.980139
2_1194.mat,0.101722
2_1195.mat,0.187866
2_1196.mat,0.009385
2_1197.mat,0.838303
2_1198.mat,0.481342
2_1199.mat,0.468530
2_12.mat,0.908550
2_120.mat,0.417147
2_1200.mat,0.544138
2_1201.mat,0.699009
2_1202.mat,0.079050
2_1203.mat,0.509416
2_1204.mat,0.486898
2_1205.mat,0.855880
2_1206.mat,0.614405
2_1207.mat,0.117415
2_1208.mat,0.606873
2_1209.mat,0.164180
2_121.mat,0.399026
2_1210.mat,0.532357
2_1211.mat,0.875211
2_1212.mat,0.659039
2_1213.mat,0.787626
2_1214.mat,0.126025
2_1215.mat,0.524974
2_1216.mat,0.899480
2_1217.mat,0.109084
2_1218.mat,0.634571
2_1219.mat,0.080846
2_122.mat,0.411232
2_1220.mat,0.712634
2_1221.mat,0.100422
2_1222.mat,0.809947
2_1223.mat,0.637809
2_1224.mat,0.898069
2_1225.mat,0.621821
2_1226.mat,0.414607
2_1227.mat,0.647558
2_1228.mat,0.489269
2_1229.mat,0.093755
2_123.mat,0.637323
2_1230.mat,0.950262
2_1231.mat,0.476376
2_1232.mat,0.602805
2_1233.mat,0.591483
2_1234.mat,0.225262
2_1235.mat,0.668433
2_1236.mat,0.156552
2_1237.mat,0.774251
2_1238.mat,0.213053
2_1239.mat,0.169124
2_124.mat,0.725753
2_1240.mat,0.256189
2_1241.mat,0.162767
2_1242.mat,0.625777
2_1243.mat,0.250747
2_1244.mat,0.262978
2_1245.mat,0.843928
2_1246.mat,0.397421
2_1247.mat,0.104579
2_1248.mat,0.193854
2_1249.mat,0.363070
2_125.mat,0.874534
2_1250.mat,0.599770
2_1251.mat,0.258113
2_1252.mat,0.358428
2_1253.mat,0.887540
2_1254.mat,0.900531
2_1255.mat,0.447952
2_1256.mat,0.268851
2_1257.mat,0.553815
2_1258.mat,0.178848
2_1259.mat,0.859702
2_126.mat,0.231976
2_1260.mat,0.168105
2_1261.mat,0.026723
2_1262.mat,0.322431
2_1263.mat,0.555165
2_1264.mat,0.824529
2_1265.mat,0.804248
2_1266.mat,0.024408
2_1267.mat,0.371506
2_1268.mat,0.491870
2_1269.mat,0.466052
2_127.mat,0.041714
2_1270.mat,0.617002
2_1271.mat,0.578033
2_1272.mat,0.298809
2_1273.mat,0.435666
2_1274.mat,0.136633
2_1275.mat,0.299721
2_1276.mat,0.761375
2_1277.mat,0.035303
2_1278.mat,0.269500
2_1279.mat,0.996269
2_128.mat,0.446946
2_1280.mat,0.152785
2_1281.mat,0.886228
2_1282.mat,0.031380
2_1283.mat,0.116035
2_1284.mat,0.250855
2_1285.mat,0.759675
2_1286.mat,0.898310
2_1287.mat,0.223420
2_1288.mat,0.673299
2_1289.mat,0.818786
2_129.mat,0.948930
2_1290.mat,0.874315
2_1291.mat,0.393736
2_1292.mat,0.936962
2_1293.mat,0.436896
2_1294.mat,0.162523
2_1295.mat,0.309821
2_1296.mat,0.681109
2_1297.mat,0.934055
2_1298.mat,0.947389
2_1299.mat,0.599083
2_13.mat,0.948874
2_130.mat,0.404018
2_1300.mat,0.041032
2_1301.mat,0.293826
2_1302.mat,0.031939
2_1303.mat,0.864513
2_1304.mat,0.432546
2_1305.mat,0.092809
2_1306.mat,0.137792
2_1307.mat,0.241971
2_1308.mat,0.223009
2_1309.mat,0.867740
2_131.mat,0.764177
2_1310.mat,0.344714
2_1311.mat,0.384780
2_1312.mat,0.594865
2_1313.mat,0.535121
2_1314.mat,0.333556
2_1315.mat,0.854683
2_1316.mat,0.265644
2_1317.mat,0.933940
2_1318.mat,0.389834
2_1319.mat,0.683065
2_132.mat,0.275010
2_1320.mat,0.027958
2_1321.mat,0.940613
2_1322.mat,0.533970
2_1323.mat,0.671173
2_1324.mat,0.607535
2_1325.mat,0.750873
2_1326.mat,0.981322
2_1327.mat,0.727670
2_1328.mat,0.857321
2_1329.mat,0.991843
2_133.mat,0.759460
2_1330.mat,0.146041
2_1331.mat,0.326305
2_1332.mat,0.028786
2_1333.mat,0.694551
2_1334.mat,0.958757
2_1335.mat,0.729047
2_1336.mat,0.736754
2_1337.mat,0.174611
2_1338.mat,0.355410
2_1339.mat,0.574649
2_134.mat,0.459945
2_1340.mat,0.833725
2_1341.mat,0.815444
2_1342.mat,0.323952
2_1343.mat,0.461684
2_1344.mat,0.673959
2_1345.mat,0.595226
2_1346.mat,0.134387
2_1347.mat,0.019492
2_1348.mat,0.125108
2_1349.mat,0.223276
2_135.mat,0.449137
2_1350.mat,0.534532
2_1351.mat,0.990390
2_1352.mat,0.717347
2_1353.mat,0.980057
2_1354.mat,0.053738
2_1355.mat,0.636874
2_1356.mat,0.960382
2_1357.mat,0.269923
2_1358.mat,0.949407
2_1359.mat,0.902234
2_136.mat,0.194648
2_1360.mat,0.733952
2_1361.mat,0.174861
2_1362.mat,0.105141
2_1363.mat,0.314113
2_1364.mat,0.348766
2_1365.mat,0.398962
2_1366.mat,0.283917
2_1367.mat,0.313912
2_1368.mat,0.718280
2_1369.mat,0.944647
2_137.mat,0.087789
2_1370.mat,0.279534
2_1371.mat,0.596159
2_1372.mat,0.828435
2_1373.mat,0.782153
2_1374.mat,0.557239
2_1375.mat,0.036276
2_1376.mat,0.669372
2_1377.mat,0.848988
2_1378.mat,0.065465
2_1379.mat,0.360766
2_138.mat,0.258051
2_1380.mat,0.432597
2_1381.mat,0.306071
2_1382.mat,0.966589
2_1383.mat,0.129933
2_1384.mat,0.217436
2_1385.mat,0.893394
2_1386.mat,0.621706
2_1387.mat,0.398162
2_1388.mat,0.356089
2_1389.mat,0.646573
2_139.mat,0.733091
2_1390.mat,0.731701
2_1391.mat,0.958176
2_1392.mat,0.045954
2_1393.mat,0.424361
2_1394.mat,0.009017
2_1395.mat,0.703805
2_1396.mat,0.780892
2_1397.mat,0.564840
2_1398.mat,0.023295
2_1399.mat,0.007564
2_14.mat,0.988969
2_140.mat,0.201647
2_1400.mat,0.823338
2_1401.mat,0.360950
2_1402.mat,0.461253
2_1403.mat,0.110045
2_1404.mat,0.781262
2_1405.mat,0.453444
2_1406.mat,0.297102
2_1407.mat,0.358400
2_1408.mat,0.482436
2_1409.mat,0.431225
2_141.mat,0.698823
2_1410.mat,0.675066
2_1411.mat,0.006871
2_1412.mat,0.078990
2_1413.mat,0.460627
2_1414.mat,0.777536
2_1415.mat,0.816764
2_1416.mat,0.631388
2_1417.mat,0.364876
2_1418.mat,0.887498
2_1419.mat,0.250927
2_142.mat,0.066119
2_1420.mat,0.727151
2_1421.mat,0.766798
2_1422.mat,0.898326
2_1423.mat,0.766825
2_1424.mat,0.946883
2_1425.mat,0.535733
2_1426.mat,0.959781
2_1427.mat,0.978188
2_1428.mat,0.522100
2_1429.mat,0.845360
2_143.mat,0.898027
2_1430.mat,0.931229
2_1431.mat,0.457640
2_1432.mat,0.759162
2_1433.mat,0.938796
2_1434.mat,0.810701
2_1435.mat,0.930392
2_1436.mat,0.446957
2_1437.mat,0.833886
2_1438.mat,0.987781
2_1439.mat,0.369639
2_144.mat,0.170767
2_1440.mat,0.823165
2_1441.mat,0.587057
2_1442.mat,0.961612
2_1443.mat,0.489129
2_1444.mat,0.253523
2_1445.mat,0.678224
2_1446.mat,0.914492
2_1447.mat,0.617075
2_1448.mat,0.322499
2_1449.mat,0.490512
2_145.mat,0.407455
2_1450.mat,0.083940
2_1451.mat,0.591960
2_1452.mat,0.879015
2_1453.mat,0.553308
2_1454.mat,0.299471
2_1455.mat,0.897008
2_1456.mat,0.794306
2_1457.mat,0.775812
2_1458.mat,0.598968
2_1459.mat,0.557221
2_146.mat,0.299708
2_1460.mat,0.547657
2_1461.mat,0.991830
2_1462.mat,0.483413
2_1463.mat,0.684774
2_1464.mat,0.480017
2_1465.mat,0.746521
2_1466.mat,0.211422
2_1467.mat,0.248487
2_1468.mat,0.097839
2_1469.mat,0.708670
2_147.mat,0.855746
2_1470.mat,0.789034
2_1471.mat,0.742843
2_1472.mat,0.104522
2_1473.mat,0.520875
2_1474.mat,0.846632
2_1475.mat,0.843613
2_1476.mat,0.377747
2_1477.mat,0.272095
2_1478.mat,0.125304
2_1479.mat,0.691353
2_148.mat,0.555131
2_1480.mat,0.008474
2_1481.mat,0.416032
2_1482.mat,0.439118
2_1483.mat,0.784361
2_1484.mat,0.829997
2_1485.mat,0.589606
2_1486.mat,0.142074
2_1487.mat,0.593313
2_1488.mat,0.726193
2_1489.mat,0.428380
2_149.mat,0.210792
2_1490.mat,0.265384
2_1491.mat,0.993184
2_1492.mat,0.480756
2_1493.mat,0.827750
2_1494.mat,0.603238
2_1495.mat,0.817842
2_1496.mat,0.955547
2_1497.mat,0.650378
2_1498.mat,0.627647
2_1499.mat,0.646563
2_15.mat,0.062133
2_150.mat,0.938197
2_1500.mat,0.898716
2_1501.mat,0.694859
2_1502.mat,0.310406
2_1503.mat,0.343546
2_1504.mat,0.076229
2_1505.mat,0.519837
2_1506.mat,0.608777
2_1507.mat,0.727160
2_1508.mat,0.000074
2_1509.mat,0.169766
2_151.mat,0.463291
2_1510.mat,0.361852
2_1511.mat,0.952066
2_1512.mat,0.932193
2_1513.mat,0.958069
2_1514.mat,0.206538
2_1515.mat,0.159701
2_1516.mat,0.571761
2_1517.mat,0.592919
2_1518.mat,0.698611
2_1519.mat,0.305813
2_152.mat,0.393851
2_1520.mat,0.336886
2_1521.mat,0.128993
2_1522.mat,0.086936
2_1523.mat,0.548943
2_1524.mat,0.317733
2_1525.mat,0.992748
2_1526.mat,0.723565
2_1527.mat,0.572101
2_1528.mat,0.717227
2_1529.mat,0.976559
2_153.mat,0.426991
2_1530.mat,0.913014
2_1531.mat,0.897311
2_1532.mat,0.835229
2_1533.mat,0.047958
2_1534.mat,0.359281
2_1535.mat,0.295754
2_1536.mat,0.629126
2_1537.mat,0.136184
2_1538.mat,0.374046
2_1539.mat,0.864782
2_154.mat,0.250274
2_1540.mat,0.029506
2_1541.mat,0.999449
2_1542.mat,0.605143
2_1543.mat,0.244195
2_1544.mat,0.438195
2_1545.mat,0.735094
2_1546.mat,0.557989
2_1547.mat,0.438339
2_1548.mat,0.603542
2_1549.mat,0.180999
2_155.mat,0.808786
2_1550.mat,0.819058
2_1551.mat,0.487236
2_1552.mat,0.755050
2_1553.mat,0.404373
2_1554.mat,0.725676
2_1555.mat,0.154009
2_1556.mat,0.509073
2_1557.mat,0.668036
2_1558.mat,0.152576
2_1559.mat,0.062696
2_156.mat,0.337115
2_1560.mat,0.445944
2_1561.mat,0.757648
2_1562.mat,0.130534
2_1563.mat,0.901512
2_1564.mat,0.220338
2_1565.mat,0.378551
2_1566.mat,0.422756
2_1567.mat,0.972686
2_1568.mat,0.177016
2_1569.mat,0.882277
2_157.mat,0.551257
2_1570.mat,0.321492
2_1571.mat,0.899846
2_1572.mat,0.542112
2_1573.mat,0.462889
2_1574.mat,0.807975
2_1575.mat,0.360818
2_1576.mat,0.971003
2_1577.mat,0.555517
2_1578.mat,0.769820
2_1579.mat,0.680121
2_158.mat,0.205200
2_1580.mat,0.834623
2_1581.mat,0.865467
2_1582.mat,0.041521
2_1583.mat,0.614193
